id,time,device_id,application_id,gateway_id,modulation,datarate,snr,rssi,freq,f_cnt,latitude,longitude,altitude,accuracy meters, hdop, sats,location provider, user_agent, experiment name
32214154,2020-09-07 04:39:47.616209+00,zcar-59,wifx-mapping,eui-fcc23dfffe0b6f64,LORA,SF10BW125,-0.25,-105.00,868.100,14741,46.772222,6.643533,341.0,,,7,,
32214153,2020-09-07 04:39:47.616209+00,zcar-59,wifx-mapping,eui-fcc23dfffe0dc680,LORA,SF10BW125,5.50,-99.00,868.100,14741,46.772222,6.643533,341.0,,,7,,
32214048,2020-09-07 04:39:26.061256+00,zcar-59,wifx-mapping,eui-fcc23dfffe0b6f64,LORA,SF12BW125,0.25,-115.00,867.700,14740,46.773187,6.644456,341.0,,,7,,
32213937,2020-09-07 04:39:03.254706+00,zcar-59,wifx-mapping,eui-fcc23dfffe0b6f64,LORA,SF10BW125,-5.75,-103.00,868.300,14739,46.774464,6.645657,341.0,,,7,,
32213715,2020-09-07 04:38:18.323243+00,zcar-59,wifx-mapping,eui-fcc23dfffe0b6f64,LORA,SF12BW125,-0.25,-96.00,868.300,14738,46.777361,6.647696,25310.0,,,7,,
32213716,2020-09-07 04:38:18.323243+00,zcar-59,wifx-mapping,eui-fcc23dfffe0dc680,LORA,SF12BW125,-3.75,-116.00,868.300,14738,46.777361,6.647696,25310.0,,,7,,
32213307,2020-09-07 04:37:05.359739+00,zcar-59,wifx-mapping,eui-fcc23dfffe0dc680,LORA,SF12BW125,-6.50,-119.00,867.100,14736,46.782597,6.646451,346.0,,,7,,
32213161,2020-09-07 04:36:35.227786+00,zcar-59,wifx-mapping,eui-fcc23dfffe0b6f64,LORA,SF10BW125,-6.25,-111.00,867.700,14735,46.783122,6.645078,317.0,,,7,,
32212473,2020-09-07 04:34:24.187123+00,zcar-59,wifx-mapping,eui-fcc23dfffe0b6f64,LORA,SF10BW125,-2.75,-115.00,867.900,14733,46.789409,6.633040,430.0,,,7,,
32212472,2020-09-07 04:34:24.187123+00,zcar-59,wifx-mapping,eui-fcc23dfffe0dc680,LORA,SF10BW125,-11.50,-117.00,867.900,14733,46.789409,6.633040,430.0,,,7,,
31911616,2020-09-06 13:19:49.787054+00,zcar-59,wifx-mapping,eui-fcc23dfffe0b6f64,LORA,SF10BW125,0.25,-113.00,867.900,14717,46.793025,6.632954,429.0,,,7,,
31911615,2020-09-06 13:19:49.787054+00,zcar-59,wifx-mapping,eui-fcc23dfffe0dc680,LORA,SF10BW125,-13.75,-120.00,867.900,14717,46.793025,6.632954,429.0,,,7,,
31901429,2020-09-06 12:51:47.73508+00,zcar-59,wifx-mapping,eui-fcc23dfffe0dc680,LORA,SF12BW125,-14.75,-120.00,867.700,14716,46.793272,6.633083,437.0,,,7,,
31901428,2020-09-06 12:51:47.73508+00,zcar-59,wifx-mapping,eui-fcc23dfffe0b6f64,LORA,SF12BW125,-8.25,-114.00,867.700,14716,46.793272,6.633083,437.0,,,7,,
31901205,2020-09-06 12:51:06.38079+00,zcar-59,wifx-mapping,eui-fcc23dfffe0b6f64,LORA,SF12BW125,-10.00,-115.00,868.300,14714,46.793143,6.633019,437.0,,,7,,
31899734,2020-09-06 12:46:55.217194+00,zcar-59,wifx-mapping,eui-fcc23dfffe0b6f64,LORA,SF10BW125,2.25,-112.00,867.100,14713,46.793111,6.632997,437.0,,,7,,
31563124,2020-09-05 19:09:24.907991+00,zcar-59,wifx-mapping,eui-fcc23dfffe0dc680,LORA,SF10BW125,-11.75,-119.00,867.700,14695,46.793143,6.633534,421.0,,,7,,
31563123,2020-09-05 19:09:24.907991+00,zcar-59,wifx-mapping,eui-fcc23dfffe0b6f64,LORA,SF10BW125,-0.50,-113.00,867.700,14695,46.793143,6.633534,421.0,,,7,,
31562999,2020-09-05 19:09:01.34431+00,zcar-59,wifx-mapping,eui-fcc23dfffe0dc680,LORA,SF12BW125,-15.75,-119.00,867.500,14694,46.793079,6.632954,421.0,,,7,,
31562998,2020-09-05 19:09:01.34431+00,zcar-59,wifx-mapping,eui-fcc23dfffe0b6f64,LORA,SF12BW125,-7.75,-105.00,867.500,14694,46.793079,6.632954,421.0,,,7,,
31562804,2020-09-05 19:08:27.623688+00,zcar-59,wifx-mapping,eui-fcc23dfffe0b6f64,LORA,SF10BW125,-3.00,-115.00,867.900,14693,46.792864,6.632890,421.0,,,7,,
31562656,2020-09-05 19:08:04.064867+00,zcar-59,wifx-mapping,eui-fcc23dfffe0b6f64,LORA,SF12BW125,-1.25,-117.00,867.900,14692,46.791802,6.632053,421.0,,,7,,
31562422,2020-09-05 19:07:18.374352+00,zcar-59,wifx-mapping,eui-fcc23dfffe0b6f64,LORA,SF12BW125,-3.00,-99.00,868.300,14690,46.787939,6.633984,424.0,,,7,,
31562245,2020-09-05 19:06:49.229326+00,zcar-59,wifx-mapping,eui-fcc23dfffe0b6f64,LORA,SF10BW125,4.50,-105.00,867.100,14689,46.785440,6.635937,424.0,,,7,,
31562113,2020-09-05 19:06:22.75276+00,zcar-59,wifx-mapping,eui-fcc23dfffe0b6f64,LORA,SF12BW125,0.75,-105.00,868.500,14688,46.784839,6.639327,427.0,,,7,,
31561866,2020-09-05 19:05:41.360624+00,zcar-59,wifx-mapping,eui-fcc23dfffe0b6f64,LORA,SF12BW125,4.25,-96.00,867.300,14686,46.783004,6.645035,455.0,,,7,,
31561669,2020-09-05 19:05:07.707732+00,zcar-59,wifx-mapping,eui-fcc23dfffe0b6f64,LORA,SF10BW125,7.25,-70.00,868.100,14685,46.780065,6.642417,470.0,,,7,,
31561554,2020-09-05 19:04:47.363417+00,zcar-59,wifx-mapping,eui-fcc23dfffe0b6f64,LORA,SF12BW125,3.75,-84.00,867.900,14684,46.779528,6.644842,423.0,,,7,,
31561420,2020-09-05 19:04:25.295033+00,zcar-59,wifx-mapping,eui-fcc23dfffe0dc680,LORA,SF10BW125,-2.50,-113.00,868.500,14683,46.778831,6.648511,442.0,,,7,,
31561421,2020-09-05 19:04:25.295033+00,zcar-59,wifx-mapping,eui-fcc23dfffe0b6f64,LORA,SF10BW125,6.50,-70.00,868.500,14683,46.778831,6.648511,442.0,,,7,,
31561281,2020-09-05 19:03:58.735375+00,zcar-59,wifx-mapping,eui-fcc23dfffe0dc680,LORA,SF12BW125,-0.50,-119.00,868.100,14682,46.777329,6.648232,476.0,,,7,,
31561280,2020-09-05 19:03:58.735375+00,zcar-59,wifx-mapping,eui-fcc23dfffe0b6f64,LORA,SF12BW125,2.75,-111.00,868.100,14682,46.777329,6.648232,476.0,,,7,,
31561134,2020-09-05 19:03:32.912054+00,zcar-59,wifx-mapping,eui-fcc23dfffe0dc680,LORA,SF10BW125,5.00,-101.00,867.300,14681,46.774378,6.648897,476.0,,,7,,
31561135,2020-09-05 19:03:32.912054+00,zcar-59,wifx-mapping,eui-fcc23dfffe0b6f64,LORA,SF10BW125,3.25,-96.00,867.300,14681,46.774378,6.648897,476.0,,,7,,
31560993,2020-09-05 19:03:08.348911+00,zcar-59,wifx-mapping,eui-fcc23dfffe0b6f64,LORA,SF12BW125,2.25,-103.00,868.500,14680,46.773477,6.649133,476.0,,,7,,
31560670,2020-09-05 19:02:11.67871+00,zcar-59,wifx-mapping,eui-fcc23dfffe0b6f64,LORA,SF10BW125,-1.50,-107.00,867.500,14679,46.772587,6.646408,476.0,,,7,,
31560669,2020-09-05 19:02:11.67871+00,zcar-59,wifx-mapping,eui-fcc23dfffe0dc680,LORA,SF10BW125,-0.25,-111.00,867.500,14679,46.772587,6.646408,476.0,,,7,,
31560542,2020-09-05 19:01:51.12245+00,zcar-59,wifx-mapping,eui-fcc23dfffe0b6f64,LORA,SF12BW125,-2.00,-105.00,867.500,14678,46.772082,6.644863,476.0,,,7,,
31560541,2020-09-05 19:01:51.12245+00,zcar-59,wifx-mapping,eui-fcc23dfffe0dc680,LORA,SF12BW125,4.25,-99.00,867.500,14678,46.772082,6.644863,476.0,,,7,,
31560405,2020-09-05 19:01:28.288697+00,zcar-59,wifx-mapping,eui-fcc23dfffe0b6f64,LORA,SF10BW125,2.50,-104.00,867.900,14677,46.772683,6.644091,476.0,,,7,,
31560404,2020-09-05 19:01:28.288697+00,zcar-59,wifx-mapping,eui-fcc23dfffe0dc680,LORA,SF10BW125,5.50,-118.00,867.900,14677,46.772683,6.644091,476.0,,,7,,
31560287,2020-09-05 19:01:07.74074+00,zcar-59,wifx-mapping,eui-fcc23dfffe0b6f64,LORA,SF12BW125,4.00,-107.00,867.900,14676,46.773885,6.645207,476.0,,,7,,
31560286,2020-09-05 19:01:07.74074+00,zcar-59,wifx-mapping,eui-fcc23dfffe0dc680,LORA,SF12BW125,3.25,-115.00,867.900,14676,46.773885,6.645207,476.0,,,7,,
31560179,2020-09-05 19:00:46.902747+00,zcar-59,wifx-mapping,eui-fcc23dfffe0dc680,LORA,SF10BW125,1.50,-106.00,868.300,14675,46.774850,6.645893,476.0,,,7,,
31560178,2020-09-05 19:00:46.902747+00,zcar-59,wifx-mapping,eui-fcc23dfffe0b6f64,LORA,SF10BW125,0.50,-103.00,868.300,14675,46.774850,6.645893,476.0,,,7,,
31560067,2020-09-05 19:00:26.354105+00,zcar-59,wifx-mapping,eui-fcc23dfffe0b6f64,LORA,SF12BW125,1.50,-93.00,868.100,14674,46.776395,6.647460,476.0,,,7,,
31560066,2020-09-05 19:00:26.354105+00,zcar-59,wifx-mapping,eui-fcc23dfffe0dc680,LORA,SF12BW125,2.00,-117.00,868.100,14674,46.776395,6.647460,476.0,,,7,,
31559916,2020-09-05 18:59:58.947802+00,zcar-59,wifx-mapping,eui-fcc23dfffe0dc680,LORA,SF10BW125,2.25,-111.00,867.100,14673,46.777200,6.647889,476.0,,,7,,
31559917,2020-09-05 18:59:58.947802+00,zcar-59,wifx-mapping,eui-fcc23dfffe0b6f64,LORA,SF10BW125,6.50,-103.00,867.100,14673,46.777200,6.647889,476.0,,,7,,
31559800,2020-09-05 18:59:39.389128+00,zcar-59,wifx-mapping,eui-fcc23dfffe0dc680,LORA,SF12BW125,-5.25,-118.00,868.500,14672,46.778112,6.648425,476.0,,,7,,
31559801,2020-09-05 18:59:39.389128+00,zcar-59,wifx-mapping,eui-fcc23dfffe0b6f64,LORA,SF12BW125,2.75,-95.00,868.500,14672,46.778112,6.648425,476.0,,,7,,
31559636,2020-09-05 18:59:07.442534+00,zcar-59,wifx-mapping,eui-fcc23dfffe0dc680,LORA,SF10BW125,-1.75,-113.00,867.700,14671,46.779775,6.649605,476.0,,,7,,
31559635,2020-09-05 18:59:07.442534+00,zcar-59,wifx-mapping,eui-fcc23dfffe0b6f64,LORA,SF10BW125,6.75,-96.00,867.700,14671,46.779775,6.649605,476.0,,,7,,
31559411,2020-09-05 18:58:35.042802+00,zcar-59,wifx-mapping,eui-fcc23dfffe0dc680,LORA,SF12BW125,-13.00,-119.00,867.500,14670,46.781309,6.647073,434.0,,,7,,
31559412,2020-09-05 18:58:35.042802+00,zcar-59,wifx-mapping,eui-fcc23dfffe0b6f64,LORA,SF12BW125,-0.25,-111.00,867.500,14670,46.781309,6.647073,434.0,,,7,,
31559259,2020-09-05 18:58:09.21399+00,zcar-59,wifx-mapping,eui-fcc23dfffe0b6f64,LORA,SF10BW125,4.00,-94.00,867.900,14669,46.783197,6.645142,434.0,,,7,,
31559129,2020-09-05 18:57:47.375323+00,zcar-59,wifx-mapping,eui-fcc23dfffe0b6f64,LORA,SF12BW125,5.00,-117.00,867.700,14668,46.783144,6.644992,434.0,,,7,,
31558742,2020-09-05 18:56:42.325913+00,zcar-59,wifx-mapping,eui-fcc23dfffe0b6f64,LORA,SF12BW125,2.00,-113.00,868.300,14666,46.785719,6.635293,466.0,,,7,,
31558556,2020-09-05 18:56:11.221201+00,zcar-59,wifx-mapping,eui-fcc23dfffe0dc680,LORA,SF10BW125,-1.50,-118.00,867.300,14665,46.789270,6.633577,466.0,,,7,,
31558557,2020-09-05 18:56:11.221201+00,zcar-59,wifx-mapping,eui-fcc23dfffe0b6f64,LORA,SF10BW125,-0.25,-113.00,867.300,14665,46.789270,6.633577,466.0,,,7,,
31558393,2020-09-05 18:55:45.355829+00,zcar-59,wifx-mapping,eui-fcc23dfffe0b6f64,LORA,SF12BW125,-1.00,-117.00,867.100,14664,46.791019,6.632117,466.0,,,7,,
31558234,2020-09-05 18:55:17.245205+00,zcar-59,wifx-mapping,eui-fcc23dfffe0b6f64,LORA,SF10BW125,2.25,-107.00,867.700,14663,46.792113,6.633212,464.0,,,7,,
31519776,2020-09-05 17:05:07.232158+00,zcar-59,wifx-mapping,eui-fcc23dfffe0b6f64,LORA,SF10BW125,3.00,-107.00,868.100,14661,46.793068,6.632976,425.0,,,7,,
31519481,2020-09-05 17:04:14.19658+00,zcar-59,wifx-mapping,eui-fcc23dfffe0b6f64,LORA,SF10BW125,-6.50,-101.00,868.300,14659,46.791448,6.631903,425.0,,,7,,
31519338,2020-09-05 17:03:48.364914+00,zcar-59,wifx-mapping,eui-fcc23dfffe0b6f64,LORA,SF12BW125,-1.25,-115.00,868.300,14658,46.789570,6.632911,426.0,,,7,,
31519168,2020-09-05 17:03:20.920676+00,zcar-59,wifx-mapping,eui-fcc23dfffe0b6f64,LORA,SF10BW125,4.00,-106.00,867.100,14657,46.786781,6.634521,426.0,,,7,,
31519063,2020-09-05 17:03:01.360717+00,zcar-59,wifx-mapping,eui-fcc23dfffe0b6f64,LORA,SF12BW125,2.25,-111.00,868.500,14656,46.786888,6.634864,426.0,,,7,,
31518893,2020-09-05 17:02:34.219595+00,zcar-59,wifx-mapping,eui-fcc23dfffe0b6f64,LORA,SF10BW125,1.00,-94.00,867.500,14655,46.785064,6.636345,426.0,,,7,,
31518750,2020-09-05 17:02:08.378059+00,zcar-59,wifx-mapping,eui-fcc23dfffe0b6f64,LORA,SF12BW125,-1.75,-101.00,867.500,14654,46.784496,6.640422,426.0,,,7,,
